"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"95385";"0";51;0;0;83,3;0
"95386";"0";152;0;0;93,6;1
"95387";"0";141;0;0;105,34;2
"95389";"0";54;0;0;100,3;1
"95391";"0";60;0;0;100,3;0
"95392";"0";68;0;0;75;0
"95396";"0";66;0;0;91,8;0
"95397";"0";54;0;0;54,71;0
"95398";"0";1;0;0;108;1
"95399";"0";70;0;0;75;0
"95400";"0";0;1;1;182;0
"95404";"0";23;0;0;108;1
"95409";"0";237;0;0;89,13;0
"95410";"0";76;0;0;96;1
"95415";"0";94;0;0;89,1;2
"95416";"0";123;0;0;79,64;0
"95418";"0";166;0;0;85,8;1
"95419";"0";58;0;0;103,8;0
"95425";"0";70;0;0;75,93;1
"95426";"0";70;0;0;105;0
"95429";"0";255;0;0;70,66;2
"95434";"0";75;0;0;98,1;2
"95438";"0";71;0;0;94;0
"95445";"0";82;0;0;103,8;2
"95446";"0";122;0;0;98,1;1
"95447";"0";70;0;0;75;0
"95449";"0";97;0;0;85,8;0
"95454";"0";56;0;0;93,6;2
"95456";"0";15;0;0;111;0
"95458";"0";15;0;0;111;0
"95460";"0";26;0;0;169;1
"95461";"0";15;0;0;111;0
"95462";"0";86;0;0;154,35;1
"95463";"0";7;1;2;212,73;2
"95466";"0";1;0;1;200;0
"95467";"1";25;0;0;125;0
"95469";"0";53;0;0;88,01;1
"95470";"0";53;0;0;88,01;1
"95471";"0";277;0;0;101,4;2
"95473";"0";277;0;0;88,54;1
"95479";"0";48;0;0;93,78;0
"95483";"0";72;0;0;109,16;0
"95488";"0";60;0;0;104,4;0
"95489";"0";66;0;2;92,4;1
"95490";"0";45;0;0;156,9;0
"95492";"0";103;0;0;104,4;1
"95499";"0";194;0;0;75;0
"95500";"0";194;0;0;105;0
"95501";"0";69;0;0;99;2
"95502";"0";75;0;0;89,83;0
"95504";"0";81;0;0;92,4;0
"95507";"0";81;0;2;142,2;0
"95508";"0";75;0;0;99;1
"95510";"0";56;0;0;99,28;1
"95514";"0";99;0;0;110,4;1
"95516";"0";51;0;0;164,4;1
"95519";"0";51;0;0;128,4;1
"95523";"0";30;0;0;150;0
"95528";"0";73;0;0;104,4;1
"95529";"0";2;0;0;115;1
"95534";"0";33;0;0;97,98;2
"95535";"0";0;0;0;91,15;1
"95540";"0";59;0;0;109;2
"95543";"0";162;0;0;88,2;0
"95545";"0";77;0;0;94,05;0
"95546";"0";92;0;0;88,86;1
"95547";"0";159;0;0;71,57;1
"95548";"0";74;0;0;89,32;2
"95552";"0";57;0;0;117;1
"95553";"0";48;0;0;162;3
"95559";"0";55;0;0;171;0
"95564";"0";100;0;0;80,33;0
"95566";"0";47;0;0;171;0
"95568";"0";154;2;0;178,73;1
"95570";"0";110;0;0;140;3
"95573";"0";212;0;1;88,2;0
"95576";"0";100;0;0;84,83;0
"95578";"0";1;0;0;150;0
"95579";"0";120;0;0;117;0
"95580";"0";86;0;0;157,25;2
"95586";"0";0;0;0;104;1
"95588";"0";111;0;0;95;1
"95589";"0";135;0;0;86,49;1
"95591";"0";111;0;0;95;0
"95592";"0";6;2;0;224;0
"95593";"0";111;0;1;85;1
"95603";"0";73;0;0;98,1;0
"95609";"0";37;0;2;85;1
"95611";"0";209;0;0;90,93;1
"95613";"0";26;0;1;80;0
"95614";"0";5;0;0;101;1
"95617";"0";123;0;0;99;0
"95628";"0";0;0;0;150;3
"95629";"0";95;0;0;76,23;1
"95630";"0";8;0;0;114;0
"95632";"0";64;0;0;117;1
"95641";"0";91;0;2;178,5;4
"95643";"0";60;0;0;108;1
"95644";"0";91;0;1;117;4
"95648";"0";86;0;0;130,5;0
"95649";"0";194;0;0;75;0
"95651";"0";191;0;0;75;0
"95652";"0";91;0;1;162;4
"95653";"0";108;0;0;120,6;1
"95658";"0";72;0;0;75;0
"95661";"0";125;0;4;99;1
"95663";"0";71;0;0;96,25;0
"95664";"0";5;0;0;84;1
"95669";"0";4;0;0;84,01;2
"95671";"0";58;0;0;80,76;0
"95672";"0";68;0;0;100;0
"95673";"0";49;0;0;126;1
"95674";"0";80;0;0;127,8;2
"95676";"0";308;0;0;90,2;1
"95677";"0";90;0;4;127,5;2
"95680";"0";127;0;0;130,5;2
"95683";"0";45;0;0;126;1
"95686";"0";68;0;2;110;0
"95687";"0";68;0;0;100;0
"95689";"0";68;0;0;100;0
"95692";"0";1;0;0;70;1
"95694";"0";0;0;1;110;0
"95699";"0";88;0;0;151,5;0
"95700";"0";6;0;0;115;0
"95702";"0";69;0;0;117;0
"95704";"0";94;2;0;246;0
"95706";"0";53;0;0;171;1
"95708";"0";88;0;0;166,5;2
"95709";"0";88;0;0;130,5;2
"95713";"0";132;0;1;153;1
"95717";"0";83;0;0;99;0
"95719";"0";1;0;0;95;0
"95720";"0";2;0;2;150,2;1
"95722";"0";36;0;0;120;1
"95723";"0";90;0;0;168;0
"95724";"0";90;0;0;117;1
"95725";"0";90;0;0;99;1
"95726";"0";10;0;0;139;0
"95731";"0";69;0;1;100;0
"95733";"0";0;0;0;110;0
"95734";"0";69;0;1;100;0
"95736";"0";36;0;0;140;1
"95738";"0";65;0;0;76,23;1
"95740";"0";73;0;0;115;0
"95743";"0";1;0;0;157,5;2
"95747";"0";67;0;0;99;0
"95750";"0";77;0;0;85;0
"95751";"0";7;0;0;115;1
"95753";"0";76;0;0;85;0
"95754";"0";76;0;0;117;0
"95756";"0";64;0;0;111,92;0
"95759";"0";60;1;0;165;0
"95763";"0";2;0;0;150;0
"95767";"0";31;0;0;120;0
"95771";"0";88;0;0;88,4;2
"95776";"0";53;0;0;80,8;0
"95779";"0";41;0;0;127,4;1
"95781";"0";111;0;0;99;1
"95782";"0";0;0;0;163,8;0
"95784";"0";94;0;0;157,25;0
"95787";"0";72;0;0;162;2
"95788";"0";79;0;0;85;0
"95789";"0";76;0;0;89,1;1
"95790";"0";105;0;0;117;2
"95791";"0";91;0;2;69,3;1
"95792";"0";65;0;0;99;0
"95799";"0";143;0;0;166,5;1
"95801";"0";111;0;0;85;0
"95802";"0";209;0;0;99;1
"95803";"0";139;0;0;99;3
"95805";"0";143;0;1;119;1
"95807";"0";103;0;0;153;0
"95808";"0";78;0;0;162;0
"95809";"0";69;0;0;162;1
"95812";"0";129;0;0;99;2
"95813";"0";121;0;0;99;1
"95814";"0";119;0;0;109,8;0
"95815";"0";94;0;2;117;1
"95816";"0";61;0;0;151,2;2
"95817";"0";48;0;0;117;0
"95819";"0";218;0;0;133,38;1
"95820";"0";68;0;2;110;0
"95825";"0";64;0;0;80,1;0
"95828";"0";242;0;1;87,03;3
"95831";"0";84;0;0;127,8;3
"95832";"0";133;0;0;108;0
"95834";"0";18;0;0;178;2
"95836";"0";53;0;1;171;0
"95838";"0";62;0;0;117;1
"95839";"0";68;0;2;110;1
"95840";"0";79;0;0;123,3;0
"95841";"0";27;0;0;190;1
"95842";"0";66;0;0;80,1;1
"95844";"0";75;0;0;85;0
"95845";"0";74;0;0;189;1
"95847";"0";295;0;0;109,8;1
"95850";"0";74;0;0;153;0
"95851";"0";74;0;0;189;0
"95855";"0";0;1;1;128;0
"95857";"0";0;0;0;117;1
"95859";"0";25;1;1;295;1
"95860";"0";92;0;0;166,5;0
"95861";"0";0;0;0;150;1
"95863";"0";26;0;0;188;0
"95864";"0";1;0;0;120;1
"95868";"0";89;0;0;83,16;1
"95869";"0";169;0;0;99;1
"95870";"0";0;0;0;135;2
"95871";"0";3;0;0;150;2
"95872";"0";6;0;4;150;2
"95873";"0";275;0;0;84,55;2
"95880";"0";60;0;0;99;0
"95883";"0";132;0;0;89,1;1
"95886";"0";93;0;0;109,8;0
"95892";"0";61;1;0;135;1
"95894";"0";26;0;1;135;3
"95900";"0";88;0;0;130,5;1
"95901";"0";4;0;0;112;1
"95906";"0";89;0;0;130,5;0
"95907";"0";90;0;3;150;1
"95911";"0";124;0;0;99;1
"95912";"0";3;2;1;150;1
"95914";"0";38;0;0;190;1
"95916";"0";61;0;0;117;1
"95917";"0";116;0;0;166,5;3
"95922";"0";64;0;0;110;0
"95923";"0";43;0;0;172,07;2
"95929";"0";173;0;1;99;0
"95930";"0";136;0;2;117;1
"95932";"0";83;0;0;127,8;0
"95933";"0";111;2;0;189;2
"95934";"0";4;0;0;150;2
"95936";"0";189;0;0;88,4;0
"95939";"0";36;0;0;149;1
"95941";"0";51;0;0;205,2;3
"95942";"0";80;0;0;115;0
"95943";"0";80;2;0;122;0
"95948";"0";34;0;0;178;0
"95949";"0";0;0;2;6;1
"95950";"0";30;0;0;180;0
"95953";"0";177;2;1;103,05;0
"95959";"0";1;0;0;150;1
"95960";"0";70;0;0;89,1;1
"95961";"0";112;0;0;99;1
"95963";"0";156;0;1;99;2
"95964";"0";83;0;0;85;0
"95968";"0";10;0;0;103,5;1
"95969";"0";36;0;0;120;1
"95971";"0";91;0;0;166,5;0
"95973";"0";2;0;0;150;1
"95974";"0";202;0;0;149,4;2
"95975";"0";82;0;0;85;0
"95977";"0";77;0;0;162;1
"95979";"0";96;0;0;89,1;0
"95980";"0";84;2;0;110,5;1
"95983";"0";88;0;0;99;1
"95984";"0";88;0;0;108;0
"95986";"0";60;1;0;186,3;2
"95988";"0";186;2;0;196;0
"95990";"0";138;0;0;99;0
"95994";"0";44;0;0;130,67;0
"95998";"0";73;0;0;117;0
"96000";"0";5;0;0;112;1
"96003";"0";60;0;0;160,2;1
"96004";"0";8;0;0;140;1
"96006";"0";5;0;0;95;0
"96008";"0";137;0;3;118,8;0
"96015";"0";10;0;0;115;2
"96017";"0";126;0;1;118,99;0
"96018";"0";60;0;0;160,2;0
"96023";"0";96;0;0;99;0
"96024";"0";159;0;0;151,5;1
"96027";"0";160;0;0;117;2
"96028";"0";192;0;0;149,4;3
"96032";"0";90;2;0;216;0
"96033";"0";256;0;0;109,8;2
"96034";"0";29;0;0;229;3
"96035";"0";56;1;1;195;3
"96036";"0";60;1;0;128;1
"96038";"0";76;0;0;108;1
"96040";"0";6;0;0;135;1
"96041";"0";71;0;0;189;3
"96044";"0";2;0;1;140;0
"96049";"0";44;0;0;99;1
"96050";"0";62;1;2;138,57;2
"96052";"0";152;0;0;117;2
"96054";"0";51;0;0;108;0
"96056";"0";143;0;0;99;2
"96059";"0";14;2;0;224;0
"96062";"0";116;1;0;230;1
"96063";"0";47;0;0;108;0
"96064";"0";40;0;0;120;0
"96067";"0";53;0;1;12;2
"96069";"0";102;0;0;118,8;0
"96072";"0";59;0;0;126;0
"96075";"0";76;0;0;164,25;0
"96081";"0";101;1;0;136,8;4
"96082";"0";185;1;0;117;2
"96083";"0";185;1;0;189;2
"96088";"0";52;0;0;100,8;1
"96096";"0";28;0;0;120;1
"96097";"0";168;0;0;119,25;1
"96102";"0";44;0;0;129,5;1
"96103";"0";68;0;0;89,1;0
"96107";"0";60;0;0;126;1
"96108";"0";98;0;0;98,44;0
"96110";"0";2;0;0;115,52;1
"96111";"0";96;0;0;120;1
"96114";"0";59;0;0;117;0
"96117";"0";62;0;0;117;3
"96118";"0";39;0;0;129;2
"96119";"0";83;1;0;100;0
"96123";"0";87;0;0;103,5;1
"96124";"0";137;0;0;102;1
"96127";"0";99;0;0;130,5;0
"96128";"0";62;0;0;139;0
"96129";"0";7;2;0;260;0
"96132";"0";0;0;0;88,56;0
"96134";"0";4;0;0;122,67;1
"96136";"0";5;0;0;75;2
"96138";"0";63;0;0;100,8;0
"96139";"0";83;0;0;115;0
"96144";"0";37;1;0;131,98;0
"96145";"0";82;0;0;85;0
"96147";"0";82;1;0;137,5;0
"96149";"0";137;0;0;136,8;0
"96150";"0";170;0;0;84;1
"96154";"0";5;0;0;160;2
"96156";"0";109;0;2;102,6;1
"96157";"0";112;0;0;105;2
"96160";"0";110;0;0;102;1
"96171";"0";142;0;2;127,33;1
"96179";"0";2;0;0;154;2
"96182";"0";157;0;0;172,5;2
"96183";"0";151;0;0;121,5;3
"96184";"0";73;0;0;89,1;0
"96185";"0";130;0;2;123;2
"96187";"0";116;0;0;126;1
"96189";"0";0;0;0;123;0
"96192";"0";183;0;1;103,05;1
"96193";"0";6;0;0;169;1
"96196";"0";82;0;0;105;1
"96198";"0";64;0;0;130,5;0
"96199";"0";4;0;0;156,67;2
"96200";"0";118;0;0;119,57;1
"96201";"0";90;0;2;161,7;0
"96203";"0";96;1;0;144;2
"96204";"0";96;0;0;108;1
"96205";"0";96;0;0;108;2
"96216";"0";93;0;0;89,1;1
"96217";"0";105;0;0;80,1;1
"96220";"0";9;0;0;210;1
"96222";"0";34;0;0;185;0
"96226";"0";143;1;2;189,44;2
"96228";"0";18;0;0;150;2
"96230";"0";79;0;0;114;0
"96233";"0";172;1;0;153;2
"96235";"0";8;0;0;148;0
"96240";"0";137;2;0;198;1
"96242";"0";16;0;0;147,33;1
"96243";"0";82;0;0;126;2
"96245";"0";109;0;0;89,1;0
"96247";"0";34;0;0;150;0
"96248";"0";1;0;0;97,56;0
"96249";"0";7;0;0;128;1
"96252";"0";81;0;0;114;2
"96254";"0";241;0;1;109,8;1
"96264";"0";298;0;1;134;0
"96267";"0";298;0;2;80;0
"96268";"0";298;0;0;90;1
"96270";"0";211;0;1;141;0
"96274";"0";121;0;0;80,1;0
"96275";"0";74;2;0;195;0
"96276";"0";59;0;0;108;0
"96280";"0";99;0;0;89,1;1
"96289";"0";108;0;0;148,5;1
"96292";"0";117;0;0;144;3
"96294";"0";52;0;0;148,5;0
"96295";"0";34;0;0;120;1
"96297";"0";36;2;0;261,67;0
"96299";"0";112;0;0;98,1;2
"96302";"0";7;0;0;157,5;2
"96304";"0";16;2;0;248,33;1
"96305";"0";62;0;0;141;1
"96306";"0";158;0;0;95,29;3
"96308";"0";0;0;2;73,05;2
"96309";"0";11;0;0;138,33;2
"96317";"0";103;0;0;181,5;0
"96324";"0";17;0;1;146,67;1
"96325";"0";101;2;0;169,58;0
"96326";"0";25;0;0;91,2;0
"96328";"0";11;0;0;106;1
"96329";"0";104;0;0;116,1;2
"96330";"0";177;0;1;105,33;1
"96331";"0";177;0;1;105,33;1
"96332";"0";84;0;0;204;1
"96334";"0";84;0;0;114;2
"96337";"0";48;0;0;135;0
"96339";"0";176;0;0;113;0
"96340";"0";62;0;0;177;0
"96345";"0";50;0;0;114;1
"96346";"0";141;0;0;135,9;1
"96348";"0";13;2;0;225;1
"96351";"0";42;0;2;196,67;0
"96361";"0";258;0;0;104,4;1
"96364";"0";36;0;0;120;2
"96365";"0";34;1;0;255;0
"96369";"0";67;0;0;166,5;2
"96370";"0";146;0;1;99;0
"96371";"0";69;0;0;130,5;0
"96372";"0";309;0;0;112,8;2
"96374";"0";35;1;1;129;0
"96376";"0";5;0;0;95;0
"96380";"0";14;0;1;115;1
"96382";"0";67;0;0;180;1
"96386";"0";62;0;0;108;0
"96390";"0";0;0;0;9;0
"96392";"0";68;0;0;112,5;2
"96393";"0";253;0;0;109,8;1
"96394";"0";10;0;2;150;1
"96396";"0";125;0;0;175,5;3
"96399";"0";44;0;0;140;1
"96401";"0";55;0;0;175,5;0
"96402";"0";104;0;0;143,1;1
"96410";"0";54;0;0;184,5;0
"96411";"0";55;0;0;108;1
"96413";"0";6;0;0;150;2
"96418";"0";45;0;0;126;0
"96419";"0";7;0;0;135;0
"96423";"0";88;0;0;89,1;1
"96427";"0";8;0;0;135;0
"96430";"0";83;0;0;72,42;0
"96431";"0";105;0;0;139,5;0
"96434";"0";7;0;0;120;1
"96435";"0";11;0;2;100;0
"96436";"0";71;0;0;171;2
"96438";"0";85;0;0;99;1
"96444";"0";120;1;0;91,31;0
"96445";"0";46;0;0;126;1
"96447";"0";58;0;0;174,6;0
"96450";"0";148;0;0;97,65;1
"96454";"0";21;0;0;175;0
"96455";"0";57;1;1;108;2
"96456";"0";181;0;6;130,5;3
"96463";"0";32;2;0;228,76;1
"96464";"0";83;0;0;72,42;0
"96465";"0";84;0;0;171;1
"96466";"0";24;0;0;114;1
"96467";"0";90;0;0;108;1
"96472";"0";16;0;0;115;2
"96473";"0";99;0;1;141;0
"96474";"0";99;0;2;141;0
"96475";"0";99;0;2;113;0
"96480";"0";66;0;0;171;1
"96481";"0";8;0;0;144;0
"96483";"0";19;0;0;79,8;1
"96484";"0";257;2;3;201,66;1
"96486";"0";16;0;0;115;1
"96487";"0";14;0;0;115;1
"96495";"0";122;0;0;119,57;2
"96496";"0";154;1;0;99,07;2
"96500";"0";61;2;0;230;0
"96504";"0";244;0;1;97,65;0
"96506";"0";9;0;0;95;0
"96511";"0";173;0;1;99;1
"96512";"0";17;0;0;115;1
"96522";"0";57;0;0;108;1
"96527";"0";169;0;0;90,09;1
"96528";"0";255;2;1;101,7;1
"96529";"0";145;0;0;99;0
"96530";"0";20;0;0;115;2
"96531";"0";106;0;2;126,88;2
"96533";"0";95;2;0;201;1
"96534";"0";169;1;0;76,24;1
"96536";"0";39;0;0;120;1
"96537";"0";62;0;0;135;2
"96540";"0";0;0;0;95;0
"96545";"0";91;1;0;137,5;0
"96553";"0";14;0;1;135;3
"96558";"0";12;0;0;115;2
"96561";"0";63;0;0;135;1
"96564";"0";25;0;0;148;0
"96567";"0";95;0;0;136,8;0
"96569";"0";44;2;0;295;2
"96571";"0";120;0;1;155;3
"96574";"0";177;0;0;84,5;2
"96575";"0";44;0;0;133,33;1
"96576";"0";177;0;0;99;2
"96580";"0";68;0;0;126;3
"96581";"0";44;0;4;125;1
"96584";"0";3;2;0;336;1
"96587";"0";133;0;2;124;0
"96589";"0";133;0;0;124;0
"96590";"0";133;0;0;124;0
"96591";"0";57;0;0;112,5;0
"96592";"0";1;0;0;112,5;0
"96593";"0";46;0;0;198;2
"96602";"0";58;0;0;108;2
"96605";"0";172;0;0;117;2
"96606";"0";95;0;0;136,8;0
"96611";"0";11;0;1;150;2
"96612";"0";102;0;0;80,1;0
"96614";"0";19;0;1;176;0
"96616";"0";274;0;0;109,8;3
"96619";"0";91;0;0;85;0
"96621";"0";151;0;0;90,09;1
"96623";"0";250;0;2;114,37;1
"96624";"0";134;1;0;134,5;2
"96628";"0";44;0;0;85;0
"96633";"0";94;0;0;115;0
"96635";"0";165;0;0;99;1
"96637";"0";97;0;1;150;3
"96638";"0";44;0;2;75;0
"96639";"0";112;2;1;198;0
"96644";"0";44;0;2;75;0
"96648";"0";41;0;1;116,1;0
"96649";"0";68;0;0;126;4
"96653";"0";343;1;1;213,3;2
"96655";"0";19;0;0;84;1
"96663";"0";56;0;0;180;1
"96664";"0";96;0;0;126;1
"96665";"0";67;0;0;108;3
"96666";"0";68;0;0;108;3
"96668";"0";61;0;0;135;1
"96671";"0";18;0;0;115;2
"96675";"0";7;0;1;159;1
"96677";"0";11;2;0;89;3
"96679";"0";68;0;0;126;2
"96680";"0";343;0;1;99,25;1
"96681";"0";343;0;1;99,25;1
"96683";"0";343;0;1;99,25;1
"96685";"0";343;1;1;213,3;4
"96694";"0";212;0;0;138,33;1
"96697";"0";45;0;0;108;0
"96698";"0";43;0;0;145;0
"96702";"0";73;0;1;108;0
"96704";"0";184;0;0;149,4;2
"96706";"0";125;0;0;160;1
"96708";"0";68;0;0;135;0
"96711";"0";8;0;1;75;0
"96712";"0";174;0;2;117;1
"96713";"0";97;0;0;172,8;2
"96716";"0";217;0;0;99;1
"96720";"0";103;2;1;224;0
"96721";"0";194;0;0;117;2
"96724";"0";120;0;0;89,1;0
"96725";"0";86;0;0;105;3
"96726";"0";5;2;1;275;1
"96732";"0";99;0;0;108;0
"96734";"0";310;0;0;83,75;1
"96735";"0";47;0;0;135;1
"96739";"0";41;0;0;110;0
"96741";"0";310;0;0;41,88;0
"96747";"0";41;0;0;110;0
"96752";"0";41;0;0;110;0
"96754";"0";6;0;0;185;0
"96755";"0";2;0;0;110;0
"96756";"0";75;0;0;108;0
"96758";"0";65;0;0;89,1;0
"96759";"0";164;0;0;99;0
"96760";"0";58;0;0;89,1;2
"96763";"0";98;0;0;85;0
"96766";"0";3;0;0;287;1
"96770";"0";121;0;0;135;1
"96773";"0";204;2;0;210;4
"96775";"0";202;2;0;114,5;3
"96776";"0";137;0;0;105,25;0
"96778";"0";110;0;0;175,5;0
"96780";"0";41;0;1;120;0
"96784";"0";1;0;0;175,5;0
"96788";"0";40;0;1;110;0
"96790";"0";108;0;0;108;1
"96798";"0";79;0;0;132,75;1
"96801";"0";129;0;0;105,75;3
"96802";"0";85;0;0;123,75;0
"96805";"0";30;0;1;124;0
"96806";"0";25;0;0;115;2
"96808";"0";26;0;1;130;0
"96810";"0";7;0;0;67;0
"96811";"0";26;0;1;139;0
"96814";"0";26;0;0;95;2
"96816";"0";63;0;0;135;0
"96820";"0";41;0;0;110;0
"96821";"0";80;0;0;105,75;1
"96823";"0";8;0;0;65;0
"96824";"0";7;0;0;66;0
"96825";"0";5;0;0;148;0
"96826";"0";102;0;1;90;0
"96827";"0";5;0;1;122;1
"96831";"0";105;1;0;141;2
"96834";"0";43;0;0;98;1
"96839";"0";140;0;2;130;2
"96840";"0";76;0;0;76,23;2
"96841";"0";28;2;0;224;0
"96842";"0";41;0;0;99;2
"96843";"0";63;0;0;108;1
"96848";"0";40;0;0;174;3
"96850";"0";5;0;0;230;1
"96852";"0";84;0;0;159;0
"96855";"0";102;0;0;100;0
"96859";"0";36;2;0;224;1
"96860";"0";46;0;0;171;0
"96861";"0";81;0;0;114,75;3
"96863";"0";5;0;2;110;0
"96870";"0";46;0;1;108;0
"96871";"0";94;0;0;126;0
"96880";"0";98;0;0;118,33;0
"96888";"0";22;0;0;103,5;0
"96890";"0";28;2;0;224;0
"96895";"0";116;1;0;121,5;1
"96905";"0";76;0;0;160,2;1
"96906";"0";80;0;0;162;1
"96907";"0";64;0;0;135;2
"96911";"0";50;0;0;126;1
"96912";"0";159;1;0;177,75;3
"96913";"0";98;0;0;85;0
"96914";"0";80;1;0;140,4;2
"96915";"0";5;0;1;179;0
"96916";"0";76;0;0;99;1
"96921";"0";75;0;0;108;1
"96930";"0";2;0;0;110;1
"96931";"0";9;0;1;110;1
"96932";"0";1;0;0;110;1
"96933";"0";52;1;0;129,96;1
"96936";"0";78;0;0;121,5;1
"96938";"0";82;0;0;123;1
"96939";"0";12;0;1;155;0
"96940";"0";93;1;0;184,5;1
"96941";"0";53;0;0;117;1
"96942";"0";28;0;1;114;0
"96948";"0";53;0;1;126;1
"96953";"0";48;1;0;144;2
"96954";"0";52;0;1;77;1
"96956";"0";101;0;0;89,1;1
"96957";"0";86;1;0;122,08;2
"96958";"0";52;0;1;171;3
"96960";"0";0;0;1;12;0
"96961";"0";28;0;0;115;3
"96962";"0";7;0;0;160;1
"96963";"0";4;0;1;270;0
"96970";"0";29;0;1;115;2
"96971";"0";110;0;1;139;0
"96972";"0";110;0;0;99;0
"96977";"0";150;0;0;99;1
"96980";"0";26;0;0;175;1
"96981";"0";2;0;0;240;1
"96989";"0";232;0;0;145;2
"96990";"0";28;0;0;92;1
"96991";"0";232;0;0;145;2
"96993";"0";27;0;0;115;2
"96997";"0";144;0;0;90,09;1
"96998";"0";28;0;1;84,01;1
"96999";"0";101;0;0;85;0
"97002";"0";8;0;0;220;0
"97005";"0";23;0;0;115;2
"97006";"0";15;0;0;123;0
"97007";"0";2;0;0;160;1
"97009";"0";2;0;0;170;1
"97025";"0";219;0;0;130,5;1
"97026";"0";107;0;0;99;2
"97027";"0";109;0;0;99;3
"97029";"0";110;0;1;99;1
"97030";"0";221;0;0;100,6;2
"97038";"0";225;0;0;207,38;0
"97039";"0";150;0;0;144;0
"97041";"0";30;0;0;115;3
"97042";"0";225;0;0;207,38;0
"97043";"0";93;0;0;85;0
"97046";"0";0;0;1;88,56;0
"97048";"0";29;0;0;115;0
"97049";"0";20;0;0;184;1
"97050";"0";28;0;1;155;2
"97052";"0";190;0;3;99;1
"97059";"0";7;0;0;160;1
"97060";"0";156;0;0;166,5;0
"97067";"0";106;0;1;100,8;1
"97072";"0";21;0;0;175;1
"97073";"0";161;0;0;130,5;2
"97080";"0";225;0;3;141;0
"97083";"0";0;0;2;135;0
"97086";"0";230;0;0;166;1
"97090";"0";12;0;2;130;0
"97091";"0";26;0;0;92;0
"97092";"0";29;0;1;115;1
"97094";"0";28;0;1;146,33;2
"97097";"0";6;0;0;163,33;0
"97101";"0";255;0;0;78,35;1
"97104";"0";1;0;1;160;0
"97108";"0";202;0;0;145,53;1
"97112";"0";324;0;0;142,2;2
"97115";"0";164;0;0;130,5;4
"97118";"0";27;0;0;137,5;3
"97121";"0";192;0;0;84,6;0
"97122";"0";109;0;0;101,25;0
"97126";"0";140;0;0;130;1
"97127";"0";30;0;0;126,33;2
"97131";"0";109;0;1;112,05;0
"97132";"0";27;1;1;169;1
"97133";"0";21;0;0;129,67;1
"97134";"0";126;0;2;163,8;1
"97135";"0";168;0;0;166,5;2
"97136";"0";107;0;0;119,25;0
"97137";"0";197;0;2;162,98;2
"97138";"0";0;0;0;139,5;2
"97139";"0";28;0;0;142;2
"97140";"0";19;0;0;117;1
"97141";"0";30;0;0;126,33;0
"97143";"0";192;0;0;117;0
"97145";"0";192;0;1;117;0
"97149";"0";140;0;3;170;0
"97150";"0";140;0;0;130;0
"97160";"0";192;0;0;89,1;0
"97164";"0";166;0;0;99;2
"97167";"0";8;0;0;128;2
"97171";"0";6;0;0;95;0
"97179";"0";160;1;1;135;2
"97181";"0";27;0;0;137;2
"97182";"0";105;0;0;123;3
"97183";"0";78;0;0;108;3
"97184";"0";16;0;0;120;2
"97185";"0";182;0;0;90,09;1
"97186";"0";28;0;0;137;3
"97188";"0";5;0;0;220;2
"97190";"0";14;0;0;120;2
"97194";"0";89;0;0;99,57;0
"97198";"0";0;0;0;117;0
"97201";"0";0;0;0;110;0
"97202";"0";13;0;0;126,67;1
"97203";"0";18;0;0;120;0
"97205";"0";4;0;0;175;0
"97207";"0";0;0;0;155;0
"97208";"0";79;0;0;98,1;1
"97209";"0";1;0;0;133;1
"97210";"0";122;0;0;128,25;0
"97211";"0";7;0;0;160;2
"97215";"0";4;0;0;89;0
"97216";"0";81;0;1;230;0
"97218";"0";94;0;0;123,75;1
"97219";"0";13;0;0;92;1
"97220";"0";64;0;0;144;1
"97222";"0";2;0;0;180;1
"97226";"0";29;0;0;135,2;1
"97232";"0";90;0;0;108;1
"97234";"0";81;0;0;117;1
"97239";"0";101;0;0;117;1
"97243";"0";93;0;0;126;2
"97246";"0";200;0;0;164,7;1
"97248";"0";175;0;0;90;2
"97250";"0";82;0;0;89,1;0
"97254";"0";50;0;0;153;2
"97255";"0";13;0;0;112;1
"97256";"0";17;0;0;140;1
"97259";"0";6;0;0;175;0
"97265";"0";5;0;0;175;0
"97266";"0";102;0;0;85;0
"97271";"0";92;0;0;108;1
"97273";"0";104;0;0;108;0
"97277";"0";96;0;0;85;0
"97278";"0";16;0;1;140;1
"97280";"0";90;0;0;97,02;0
"97285";"0";143;0;0;126;2
"97287";"0";71;0;0;108;1
"97291";"0";67;0;1;110;0
"97298";"0";30;0;0;179;0
"97299";"0";111;0;0;89,1;1
"97304";"0";0;0;0;142;0
"97310";"0";5;0;0;180;2
"97311";"0";27;0;2;204;0
"97313";"0";58;0;0;115,2;0
"97314";"0";17;0;0;120;2
"97319";"0";89;0;0;92,17;1
"97322";"0";103;0;0;126;2
"97323";"0";49;0;0;152,1;1
"97324";"0";110;0;0;108;1
"97325";"0";93;0;1;198;1
"97327";"0";86;0;0;72,42;1
"97328";"0";86;0;0;72,42;1
"97329";"0";56;0;0;126;2
"97330";"0";102;0;0;85;0
"97331";"0";102;0;0;85;0
"97332";"0";102;0;1;85;0
"97333";"0";23;0;0;169;1
"97336";"0";41;2;0;259;0
"97337";"0";61;0;0;112,86;0
"97338";"0";37;0;0;135,2;1
"97342";"0";11;0;0;155;1
